municipio,trimestre,Grupo,quantidade de idade
Aracaju (SE),2º trimestre 2015,60 anos ou mais,73.0
Aracaju (SE),3º trimestre 2015,14 a 17 anos,31.0
Aracaju (SE),3º trimestre 2015,18 a 24 anos,68.0
Aracaju (SE),3º trimestre 2015,25 a 39 anos,174.0
Aracaju (SE),3º trimestre 2015,40 a 59 anos,155.0
Aracaju (SE),3º trimestre 2015,60 anos ou mais,79.0
Aracaju (SE),4º trimestre 2015,14 a 17 anos,30.0
Aracaju (SE),4º trimestre 2015,18 a 24 anos,71.0
Aracaju (SE),4º trimestre 2015,25 a 39 anos,170.0
Aracaju (SE),4º trimestre 2015,40 a 59 anos,164.0
Aracaju (SE),4º trimestre 2015,60 anos ou mais,78.0
Aracaju (SE),1º trimestre 2016,14 a 17 anos,33.0
Aracaju (SE),1º trimestre 2016,18 a 24 anos,74.0
Aracaju (SE),1º trimestre 2016,25 a 39 anos,167.0
Aracaju (SE),1º trimestre 2016,40 a 59 anos,165.0
Aracaju (SE),1º trimestre 2016,60 anos ou mais,79.0
Aracaju (SE),2º trimestre 2016,14 a 17 anos,35.0
Aracaju (SE),2º trimestre 2016,18 a 24 anos,73.0
Aracaju (SE),2º trimestre 2016,25 a 39 anos,166.0
Aracaju (SE),2º trimestre 2016,40 a 59 anos,172.0
Aracaju (SE),2º trimestre 2016,60 anos ou mais,75.0
Aracaju (SE),3º trimestre 2016,14 a 17 anos,35.0
Aracaju (SE),3º trimestre 2016,18 a 24 anos,80.0
Aracaju (SE),3º trimestre 2016,25 a 39 anos,167.0
Aracaju (SE),3º trimestre 2016,40 a 59 anos,169.0
Aracaju (SE),3º trimestre 2016,60 anos ou mais,68.0
Aracaju (SE),4º trimestre 2016,14 a 17 anos,36.0
Aracaju (SE),4º trimestre 2016,18 a 24 anos,75.0
Aracaju (SE),4º trimestre 2016,25 a 39 anos,174.0
Aracaju (SE),4º trimestre 2016,40 a 59 anos,172.0
Aracaju (SE),4º trimestre 2016,60 anos ou mais,68.0
Aracaju (SE),1º trimestre 2017,14 a 17 anos,41.0
Aracaju (SE),1º trimestre 2017,18 a 24 anos,72.0
Aracaju (SE),1º trimestre 2017,25 a 39 anos,170.0
Aracaju (SE),1º trimestre 2017,40 a 59 anos,165.0
Aracaju (SE),1º trimestre 2017,60 anos ou mais,72.0
Aracaju (SE),2º trimestre 2017,14 a 17 anos,44.0
Aracaju (SE),2º trimestre 2017,18 a 24 anos,69.0
Aracaju (SE),2º trimestre 2017,25 a 39 anos,173.0
Aracaju (SE),2º trimestre 2017,40 a 59 anos,168.0
Aracaju (SE),2º trimestre 2017,60 anos ou mais,69.0
Aracaju (SE),3º trimestre 2017,14 a 17 anos,42.0
Aracaju (SE),3º trimestre 2017,18 a 24 anos,68.0
Aracaju (SE),3º trimestre 2017,25 a 39 anos,183.0
Aracaju (SE),3º trimestre 2017,40 a 59 anos,164.0
Aracaju (SE),3º trimestre 2017,60 anos ou mais,65.0
Aracaju (SE),4º trimestre 2017,14 a 17 anos,41.0
Aracaju (SE),4º trimestre 2017,18 a 24 anos,67.0
Aracaju (SE),4º trimestre 2017,25 a 39 anos,179.0
Aracaju (SE),4º trimestre 2017,40 a 59 anos,165.0
Aracaju (SE),4º trimestre 2017,60 anos ou mais,74.0
Aracaju (SE),1º trimestre 2018,14 a 17 anos,38.0
Aracaju (SE),1º trimestre 2018,18 a 24 anos,70.0
Aracaju (SE),1º trimestre 2018,25 a 39 anos,176.0
Aracaju (SE),1º trimestre 2018,40 a 59 anos,163.0
Aracaju (SE),1º trimestre 2018,60 anos ou mais,74.0
Aracaju (SE),2º trimestre 2018,14 a 17 anos,34.0
Aracaju (SE),2º trimestre 2018,18 a 24 anos,75.0
Aracaju (SE),2º trimestre 2018,25 a 39 anos,172.0
Aracaju (SE),2º trimestre 2018,40 a 59 anos,162.0
Aracaju (SE),2º trimestre 2018,60 anos ou mais,75.0
Aracaju (SE),3º trimestre 2018,14 a 17 anos,36.0
Aracaju (SE),3º trimestre 2018,18 a 24 anos,72.0
Aracaju (SE),3º trimestre 2018,25 a 39 anos,175.0
Aracaju (SE),3º trimestre 2018,40 a 59 anos,157.0
Aracaju (SE),3º trimestre 2018,60 anos ou mais,77.0
Aracaju (SE),4º trimestre 2018,14 a 17 anos,39.0
Aracaju (SE),4º trimestre 2018,18 a 24 anos,73.0
Aracaju (SE),4º trimestre 2018,25 a 39 anos,173.0
Aracaju (SE),4º trimestre 2018,40 a 59 anos,163.0
Aracaju (SE),4º trimestre 2018,60 anos ou mais,79.0
Aracaju (SE),1º trimestre 2019,14 a 17 anos,39.0
Aracaju (SE),1º trimestre 2019,18 a 24 anos,76.0
Aracaju (SE),1º trimestre 2019,25 a 39 anos,167.0
Aracaju (SE),1º trimestre 2019,40 a 59 anos,166.0
Aracaju (SE),1º trimestre 2019,60 anos ou mais,78.0
Aracaju (SE),2º trimestre 2019,14 a 17 anos,39.0
Aracaju (SE),2º trimestre 2019,18 a 24 anos,72.0
Aracaju (SE),2º trimestre 2019,25 a 39 anos,171.0
Aracaju (SE),2º trimestre 2019,40 a 59 anos,172.0
Aracaju (SE),2º trimestre 2019,60 anos ou mais,79.0
Aracaju (SE),3º trimestre 2019,14 a 17 anos,38.0
Aracaju (SE),3º trimestre 2019,18 a 24 anos,79.0
Aracaju (SE),3º trimestre 2019,25 a 39 anos,177.0
Aracaju (SE),3º trimestre 2019,40 a 59 anos,163.0
Aracaju (SE),3º trimestre 2019,60 anos ou mais,75.0
Aracaju (SE),4º trimestre 2019,14 a 17 anos,35.0
Aracaju (SE),4º trimestre 2019,18 a 24 anos,79.0
Aracaju (SE),4º trimestre 2019,25 a 39 anos,174.0
Aracaju (SE),4º trimestre 2019,40 a 59 anos,166.0
Aracaju (SE),4º trimestre 2019,60 anos ou mais,79.0
Aracaju (SE),1º trimestre 2020,14 a 17 anos,38.0
Aracaju (SE),1º trimestre 2020,18 a 24 anos,89.0
Aracaju (SE),1º trimestre 2020,25 a 39 anos,166.0
Aracaju (SE),1º trimestre 2020,40 a 59 anos,167.0
Aracaju (SE),1º trimestre 2020,60 anos ou mais,74.0
Aracaju (SE),2º trimestre 2020,14 a 17 anos,0.0
Aracaju (SE),2º trimestre 2020,18 a 24 anos,0.0
Aracaju (SE),2º trimestre 2020,25 a 39 anos,0.0
Aracaju (SE),2º trimestre 2020,40 a 59 anos,0.0
Aracaju (SE),2º trimestre 2020,60 anos ou mais,0.0
Aracaju (SE),3º trimestre 2020,14 a 17 anos,0.0
Aracaju (SE),3º trimestre 2020,18 a 24 anos,0.0
Aracaju (SE),3º trimestre 2020,25 a 39 anos,0.0
Aracaju (SE),3º trimestre 2020,40 a 59 anos,0.0
Aracaju (SE),3º trimestre 2020,60 anos ou mais,0.0
Aracaju (SE),4º trimestre 2020,14 a 17 anos,0.0
Aracaju (SE),4º trimestre 2020,18 a 24 anos,0.0
Aracaju (SE),4º trimestre 2020,25 a 39 anos,0.0
Aracaju (SE),4º trimestre 2020,40 a 59 anos,0.0
Aracaju (SE),4º trimestre 2020,60 anos ou mais,0.0
Aracaju (SE),1º trimestre 2021,14 a 17 anos,0.0
Aracaju (SE),1º trimestre 2021,18 a 24 anos,0.0
Aracaju (SE),1º trimestre 2021,25 a 39 anos,0.0
Aracaju (SE),1º trimestre 2021,40 a 59 anos,0.0
Aracaju (SE),1º trimestre 2021,60 anos ou mais,0.0
Aracaju (SE),2º trimestre 2021,14 a 17 anos,0.0
Aracaju (SE),2º trimestre 2021,18 a 24 anos,0.0
Aracaju (SE),2º trimestre 2021,25 a 39 anos,0.0
Aracaju (SE),2º trimestre 2021,40 a 59 anos,0.0
Aracaju (SE),2º trimestre 2021,60 anos ou mais,0.0
Aracaju (SE),3º trimestre 2021,14 a 17 anos,0.0
Aracaju (SE),3º trimestre 2021,18 a 24 anos,0.0
Aracaju (SE),3º trimestre 2021,25 a 39 anos,0.0
Aracaju (SE),3º trimestre 2021,40 a 59 anos,0.0
Aracaju (SE),3º trimestre 2021,60 anos ou mais,0.0
Aracaju (SE),4º trimestre 2021,14 a 17 anos,0.0
Aracaju (SE),4º trimestre 2021,18 a 24 anos,0.0
Aracaju (SE),4º trimestre 2021,25 a 39 anos,0.0
Aracaju (SE),4º trimestre 2021,40 a 59 anos,0.0
Aracaju (SE),4º trimestre 2021,60 anos ou mais,0.0
Aracaju (SE),1º trimestre 2022,14 a 17 anos,0.0
Aracaju (SE),1º trimestre 2022,18 a 24 anos,0.0
Aracaju (SE),1º trimestre 2022,25 a 39 anos,0.0
Aracaju (SE),1º trimestre 2022,40 a 59 anos,0.0
Aracaju (SE),1º trimestre 2022,60 anos ou mais,0.0
Aracaju (SE),2º trimestre 2022,14 a 17 anos,36.0
Aracaju (SE),2º trimestre 2022,18 a 24 anos,83.0
Aracaju (SE),2º trimestre 2022,25 a 39 anos,174.0
Aracaju (SE),2º trimestre 2022,40 a 59 anos,185.0
Aracaju (SE),2º trimestre 2022,60 anos ou mais,81.0
Aracaju (SE),3º trimestre 2022,14 a 17 anos,37.0
Aracaju (SE),3º trimestre 2022,18 a 24 anos,83.0
Aracaju (SE),3º trimestre 2022,25 a 39 anos,162.0
Aracaju (SE),3º trimestre 2022,40 a 59 anos,191.0
Aracaju (SE),3º trimestre 2022,60 anos ou mais,84.0
Aracaju (SE),4º trimestre 2022,14 a 17 anos,39.0
Aracaju (SE),4º trimestre 2022,18 a 24 anos,80.0
Aracaju (SE),4º trimestre 2022,25 a 39 anos,172.0
Aracaju (SE),4º trimestre 2022,40 a 59 anos,175.0
Aracaju (SE),4º trimestre 2022,60 anos ou mais,89.0
Aracaju (SE),1º trimestre 2023,14 a 17 anos,42.0
Aracaju (SE),1º trimestre 2023,18 a 24 anos,80.0
Aracaju (SE),1º trimestre 2023,25 a 39 anos,169.0
Aracaju (SE),1º trimestre 2023,40 a 59 anos,175.0
Aracaju (SE),1º trimestre 2023,60 anos ou mais,97.0
Aracaju (SE),2º trimestre 2023,14 a 17 anos,39.0
Aracaju (SE),2º trimestre 2023,18 a 24 anos,73.0
Aracaju (SE),2º trimestre 2023,25 a 39 anos,177.0
Aracaju (SE),2º trimestre 2023,40 a 59 anos,168.0
Aracaju (SE),2º trimestre 2023,60 anos ou mais,103.0
Aracaju (SE),3º trimestre 2023,14 a 17 anos,38.0
Aracaju (SE),3º trimestre 2023,18 a 24 anos,77.0
Aracaju (SE),3º trimestre 2023,25 a 39 anos,180.0
Aracaju (SE),3º trimestre 2023,40 a 59 anos,164.0
Aracaju (SE),3º trimestre 2023,60 anos ou mais,106.0
Aracaju (SE),4º trimestre 2023,14 a 17 anos,39.0
Aracaju (SE),4º trimestre 2023,18 a 24 anos,78.0
Aracaju (SE),4º trimestre 2023,25 a 39 anos,173.0
Aracaju (SE),4º trimestre 2023,40 a 59 anos,173.0
Aracaju (SE),4º trimestre 2023,60 anos ou mais,105.0
Aracaju (SE),1º trimestre 2024,14 a 17 anos,39.0
Aracaju (SE),1º trimestre 2024,18 a 24 anos,82.0
Aracaju (SE),1º trimestre 2024,25 a 39 anos,168.0
Aracaju (SE),1º trimestre 2024,40 a 59 anos,185.0
Aracaju (SE),1º trimestre 2024,60 anos ou mais,101.0
Aracaju (SE),2º trimestre 2024,14 a 17 anos,33.0
Aracaju (SE),2º trimestre 2024,18 a 24 anos,77.0
Aracaju (SE),2º trimestre 2024,25 a 39 anos,173.0
Aracaju (SE),2º trimestre 2024,40 a 59 anos,186.0
Aracaju (SE),2º trimestre 2024,60 anos ou mais,100.0
Aracaju (SE),3º trimestre 2024,14 a 17 anos,34.0
Aracaju (SE),3º trimestre 2024,18 a 24 anos,75.0
Aracaju (SE),3º trimestre 2024,25 a 39 anos,166.0
Aracaju (SE),3º trimestre 2024,40 a 59 anos,199.0
Aracaju (SE),3º trimestre 2024,60 anos ou mais,102.0
Aracaju (SE),4º trimestre 2024,14 a 17 anos,34.0
Aracaju (SE),4º trimestre 2024,18 a 24 anos,71.0
Aracaju (SE),4º trimestre 2024,25 a 39 anos,170.0
Aracaju (SE),4º trimestre 2024,40 a 59 anos,198.0
Aracaju (SE),4º trimestre 2024,60 anos ou mais,105.0
Salvador (BA),1º trimestre 2012,14 a 17 anos,162.0
Salvador (BA),1º trimestre 2012,18 a 24 anos,338.0
Salvador (BA),1º trimestre 2012,25 a 39 anos,817.0
Salvador (BA),1º trimestre 2012,40 a 59 anos,649.0
Salvador (BA),1º trimestre 2012,60 anos ou mais,266.0
Salvador (BA),2º trimestre 2012,14 a 17 anos,154.0
Salvador (BA),2º trimestre 2012,18 a 24 anos,341.0
Salvador (BA),2º trimestre 2012,25 a 39 anos,805.0
Salvador (BA),2º trimestre 2012,40 a 59 anos,667.0
Salvador (BA),2º trimestre 2012,60 anos ou mais,268.0
Salvador (BA),3º trimestre 2012,14 a 17 anos,153.0
Salvador (BA),3º trimestre 2012,18 a 24 anos,323.0
Salvador (BA),3º trimestre 2012,25 a 39 anos,847.0
Salvador (BA),3º trimestre 2012,40 a 59 anos,655.0
Salvador (BA),3º trimestre 2012,60 anos ou mais,273.0
Salvador (BA),4º trimestre 2012,14 a 17 anos,159.0
Salvador (BA),4º trimestre 2012,18 a 24 anos,338.0
Salvador (BA),4º trimestre 2012,25 a 39 anos,821.0
Salvador (BA),4º trimestre 2012,40 a 59 anos,665.0
Salvador (BA),4º trimestre 2012,60 anos ou mais,266.0
Salvador (BA),1º trimestre 2013,14 a 17 anos,184.0
Salvador (BA),1º trimestre 2013,18 a 24 anos,327.0
Salvador (BA),1º trimestre 2013,25 a 39 anos,773.0
Salvador (BA),1º trimestre 2013,40 a 59 anos,683.0
Salvador (BA),1º trimestre 2013,60 anos ou mais,282.0
Salvador (BA),2º trimestre 2013,14 a 17 anos,172.0
Salvador (BA),2º trimestre 2013,18 a 24 anos,340.0
Salvador (BA),2º trimestre 2013,25 a 39 anos,761.0
Salvador (BA),2º trimestre 2013,40 a 59 anos,715.0
Salvador (BA),2º trimestre 2013,60 anos ou mais,291.0
Salvador (BA),3º trimestre 2013,14 a 17 anos,182.0
Salvador (BA),3º trimestre 2013,18 a 24 anos,320.0
Salvador (BA),3º trimestre 2013,25 a 39 anos,780.0
Salvador (BA),3º trimestre 2013,40 a 59 anos,713.0
Salvador (BA),3º trimestre 2013,60 anos ou mais,267.0
Salvador (BA),4º trimestre 2013,14 a 17 anos,177.0
Salvador (BA),4º trimestre 2013,18 a 24 anos,313.0
Salvador (BA),4º trimestre 2013,25 a 39 anos,769.0
Salvador (BA),4º trimestre 2013,40 a 59 anos,725.0
Salvador (BA),4º trimestre 2013,60 anos ou mais,274.0
Salvador (BA),1º trimestre 2014,14 a 17 anos,178.0
Salvador (BA),1º trimestre 2014,18 a 24 anos,323.0
Salvador (BA),1º trimestre 2014,25 a 39 anos,740.0
Salvador (BA),1º trimestre 2014,40 a 59 anos,747.0
Salvador (BA),1º trimestre 2014,60 anos ou mais,287.0
Salvador (BA),2º trimestre 2014,14 a 17 anos,169.0
Salvador (BA),2º trimestre 2014,18 a 24 anos,334.0
Salvador (BA),2º trimestre 2014,25 a 39 anos,742.0
Salvador (BA),2º trimestre 2014,40 a 59 anos,750.0
Salvador (BA),2º trimestre 2014,60 anos ou mais,296.0
Salvador (BA),3º trimestre 2014,14 a 17 anos,172.0
Salvador (BA),3º trimestre 2014,18 a 24 anos,287.0
Salvador (BA),3º trimestre 2014,25 a 39 anos,754.0
Salvador (BA),3º trimestre 2014,40 a 59 anos,767.0
Salvador (BA),3º trimestre 2014,60 anos ou mais,288.0
Salvador (BA),4º trimestre 2014,14 a 17 anos,156.0
Salvador (BA),4º trimestre 2014,18 a 24 anos,329.0
Salvador (BA),4º trimestre 2014,25 a 39 anos,773.0
Salvador (BA),4º trimestre 2014,40 a 59 anos,761.0
Salvador (BA),4º trimestre 2014,60 anos ou mais,298.0
Salvador (BA),1º trimestre 2015,14 a 17 anos,144.0
Salvador (BA),1º trimestre 2015,18 a 24 anos,325.0
Salvador (BA),1º trimestre 2015,25 a 39 anos,804.0
Salvador (BA),1º trimestre 2015,40 a 59 anos,747.0
Salvador (BA),1º trimestre 2015,60 anos ou mais,297.0
Salvador (BA),2º trimestre 2015,14 a 17 anos,155.0
Salvador (BA),2º trimestre 2015,18 a 24 anos,363.0
Salvador (BA),2º trimestre 2015,25 a 39 anos,774.0
Salvador (BA),2º trimestre 2015,40 a 59 anos,754.0
Salvador (BA),2º trimestre 2015,60 anos ou mais,299.0
Salvador (BA),3º trimestre 2015,14 a 17 anos,164.0
Salvador (BA),3º trimestre 2015,18 a 24 anos,345.0
Salvador (BA),3º trimestre 2015,25 a 39 anos,770.0
Salvador (BA),3º trimestre 2015,40 a 59 anos,771.0
Salvador (BA),3º trimestre 2015,60 anos ou mais,295.0
Salvador (BA),4º trimestre 2015,14 a 17 anos,150.0
Salvador (BA),4º trimestre 2015,18 a 24 anos,344.0
Salvador (BA),4º trimestre 2015,25 a 39 anos,785.0
Salvador (BA),4º trimestre 2015,40 a 59 anos,775.0
Salvador (BA),4º trimestre 2015,60 anos ou mais,307.0
Salvador (BA),1º trimestre 2016,14 a 17 anos,152.0
Salvador (BA),1º trimestre 2016,18 a 24 anos,330.0
Salvador (BA),1º trimestre 2016,25 a 39 anos,823.0
Salvador (BA),1º trimestre 2016,40 a 59 anos,716.0
Salvador (BA),1º trimestre 2016,60 anos ou mais,328.0
Salvador (BA),2º trimestre 2016,14 a 17 anos,152.0
Salvador (BA),2º trimestre 2016,18 a 24 anos,308.0
Salvador (BA),2º trimestre 2016,25 a 39 anos,781.0
Salvador (BA),2º trimestre 2016,40 a 59 anos,732.0
Salvador (BA),2º trimestre 2016,60 anos ou mais,381.0
Salvador (BA),3º trimestre 2016,14 a 17 anos,166.0
Salvador (BA),3º trimestre 2016,18 a 24 anos,291.0
Salvador (BA),3º trimestre 2016,25 a 39 anos,796.0
Salvador (BA),3º trimestre 2016,40 a 59 anos,720.0
Salvador (BA),3º trimestre 2016,60 anos ou mais,364.0
Salvador (BA),4º trimestre 2016,14 a 17 anos,164.0
Salvador (BA),4º trimestre 2016,18 a 24 anos,290.0
Salvador (BA),4º trimestre 2016,25 a 39 anos,813.0
Salvador (BA),4º trimestre 2016,40 a 59 anos,710.0
Salvador (BA),4º trimestre 2016,60 anos ou mais,369.0
Salvador (BA),1º trimestre 2017,14 a 17 anos,166.0
Salvador (BA),1º trimestre 2017,18 a 24 anos,310.0
Salvador (BA),1º trimestre 2017,25 a 39 anos,792.0
Salvador (BA),1º trimestre 2017,40 a 59 anos,713.0
Salvador (BA),1º trimestre 2017,60 anos ou mais,378.0
Salvador (BA),2º trimestre 2017,14 a 17 anos,168.0
Salvador (BA),2º trimestre 2017,18 a 24 anos,320.0
Salvador (BA),2º trimestre 2017,25 a 39 anos,763.0
Salvador (BA),2º trimestre 2017,40 a 59 anos,721.0
Salvador (BA),2º trimestre 2017,60 anos ou mais,387.0
Salvador (BA),3º trimestre 2017,14 a 17 anos,156.0
Salvador (BA),3º trimestre 2017,18 a 24 anos,325.0
Salvador (BA),3º trimestre 2017,25 a 39 anos,765.0
Salvador (BA),3º trimestre 2017,40 a 59 anos,729.0
Salvador (BA),3º trimestre 2017,60 anos ou mais,395.0
Salvador (BA),4º trimestre 2017,14 a 17 anos,163.0
Salvador (BA),4º trimestre 2017,18 a 24 anos,335.0
Salvador (BA),4º trimestre 2017,25 a 39 anos,757.0
Salvador (BA),4º trimestre 2017,40 a 59 anos,735.0
Salvador (BA),4º trimestre 2017,60 anos ou mais,388.0
Salvador (BA),1º trimestre 2018,14 a 17 anos,146.0
Salvador (BA),1º trimestre 2018,18 a 24 anos,329.0
Salvador (BA),1º trimestre 2018,25 a 39 anos,736.0
Salvador (BA),1º trimestre 2018,40 a 59 anos,772.0
Salvador (BA),1º trimestre 2018,60 anos ou mais,400.0
Salvador (BA),2º trimestre 2018,14 a 17 anos,137.0
Salvador (BA),2º trimestre 2018,18 a 24 anos,328.0
Salvador (BA),2º trimestre 2018,25 a 39 anos,755.0
Salvador (BA),2º trimestre 2018,40 a 59 anos,767.0
Salvador (BA),2º trimestre 2018,60 anos ou mais,394.0
Salvador (BA),3º trimestre 2018,14 a 17 anos,145.0
Salvador (BA),3º trimestre 2018,18 a 24 anos,324.0
Salvador (BA),3º trimestre 2018,25 a 39 anos,737.0
Salvador (BA),3º trimestre 2018,40 a 59 anos,797.0
Salvador (BA),3º trimestre 2018,60 anos ou mais,397.0
Salvador (BA),4º trimestre 2018,14 a 17 anos,143.0
Salvador (BA),4º trimestre 2018,18 a 24 anos,346.0
Salvador (BA),4º trimestre 2018,25 a 39 anos,750.0
Salvador (BA),4º trimestre 2018,40 a 59 anos,777.0
Salvador (BA),4º trimestre 2018,60 anos ou mais,383.0
Salvador (BA),1º trimestre 2019,14 a 17 anos,138.0
Salvador (BA),1º trimestre 2019,18 a 24 anos,351.0
Salvador (BA),1º trimestre 2019,25 a 39 anos,741.0
Salvador (BA),1º trimestre 2019,40 a 59 anos,774.0
Salvador (BA),1º trimestre 2019,60 anos ou mais,407.0
Salvador (BA),2º trimestre 2019,14 a 17 anos,154.0
Salvador (BA),2º trimestre 2019,18 a 24 anos,345.0
Salvador (BA),2º trimestre 2019,25 a 39 anos,768.0
Salvador (BA),2º trimestre 2019,40 a 59 anos,766.0
Salvador (BA),2º trimestre 2019,60 anos ou mais,402.0
Salvador (BA),3º trimestre 2019,14 a 17 anos,149.0
Salvador (BA),3º trimestre 2019,18 a 24 anos,327.0
Salvador (BA),3º trimestre 2019,25 a 39 anos,749.0
Salvador (BA),3º trimestre 2019,40 a 59 anos,769.0
Salvador (BA),3º trimestre 2019,60 anos ou mais,416.0
Salvador (BA),4º trimestre 2019,14 a 17 anos,141.0
Salvador (BA),4º trimestre 2019,18 a 24 anos,294.0
Salvador (BA),4º trimestre 2019,25 a 39 anos,771.0
Salvador (BA),4º trimestre 2019,40 a 59 anos,762.0
Salvador (BA),4º trimestre 2019,60 anos ou mais,433.0
Salvador (BA),1º trimestre 2020,14 a 17 anos,142.0
Salvador (BA),1º trimestre 2020,18 a 24 anos,282.0
Salvador (BA),1º trimestre 2020,25 a 39 anos,778.0
Salvador (BA),1º trimestre 2020,40 a 59 anos,750.0
Salvador (BA),1º trimestre 2020,60 anos ou mais,466.0
Salvador (BA),2º trimestre 2020,14 a 17 anos,0.0
Salvador (BA),2º trimestre 2020,18 a 24 anos,0.0
Salvador (BA),2º trimestre 2020,25 a 39 anos,0.0
Salvador (BA),2º trimestre 2020,40 a 59 anos,0.0
Salvador (BA),2º trimestre 2020,60 anos ou mais,0.0
Salvador (BA),3º trimestre 2020,14 a 17 anos,0.0
Salvador (BA),3º trimestre 2020,18 a 24 anos,0.0
Salvador (BA),3º trimestre 2020,25 a 39 anos,0.0
Salvador (BA),3º trimestre 2020,40 a 59 anos,0.0
Salvador (BA),3º trimestre 2020,60 anos ou mais,0.0
Salvador (BA),4º trimestre 2020,14 a 17 anos,0.0
Salvador (BA),4º trimestre 2020,18 a 24 anos,0.0
Salvador (BA),4º trimestre 2020,25 a 39 anos,0.0
Salvador (BA),4º trimestre 2020,40 a 59 anos,0.0
Salvador (BA),4º trimestre 2020,60 anos ou mais,0.0
Salvador (BA),1º trimestre 2021,14 a 17 anos,0.0
Salvador (BA),1º trimestre 2021,18 a 24 anos,0.0
Salvador (BA),1º trimestre 2021,25 a 39 anos,0.0
Salvador (BA),1º trimestre 2021,40 a 59 anos,0.0
Salvador (BA),1º trimestre 2021,60 anos ou mais,0.0
Salvador (BA),2º trimestre 2021,14 a 17 anos,0.0
Salvador (BA),2º trimestre 2021,18 a 24 anos,0.0
Salvador (BA),2º trimestre 2021,25 a 39 anos,0.0
Salvador (BA),2º trimestre 2021,40 a 59 anos,0.0
Salvador (BA),2º trimestre 2021,60 anos ou mais,0.0
Salvador (BA),3º trimestre 2021,14 a 17 anos,0.0
Salvador (BA),3º trimestre 2021,18 a 24 anos,0.0
Salvador (BA),3º trimestre 2021,25 a 39 anos,0.0
Salvador (BA),3º trimestre 2021,40 a 59 anos,0.0
Salvador (BA),3º trimestre 2021,60 anos ou mais,0.0
Salvador (BA),4º trimestre 2021,14 a 17 anos,0.0
Salvador (BA),4º trimestre 2021,18 a 24 anos,0.0
Salvador (BA),4º trimestre 2021,25 a 39 anos,0.0
Salvador (BA),4º trimestre 2021,40 a 59 anos,0.0
Salvador (BA),4º trimestre 2021,60 anos ou mais,0.0
Salvador (BA),1º trimestre 2022,14 a 17 anos,0.0
Salvador (BA),1º trimestre 2022,18 a 24 anos,0.0
Salvador (BA),1º trimestre 2022,25 a 39 anos,0.0
Salvador (BA),1º trimestre 2022,40 a 59 anos,0.0
Salvador (BA),1º trimestre 2022,60 anos ou mais,0.0
Salvador (BA),2º trimestre 2022,14 a 17 anos,153.0
Salvador (BA),2º trimestre 2022,18 a 24 anos,298.0
Salvador (BA),2º trimestre 2022,25 a 39 anos,688.0
Salvador (BA),2º trimestre 2022,40 a 59 anos,836.0
Salvador (BA),2º trimestre 2022,60 anos ou mais,454.0
Salvador (BA),3º trimestre 2022,14 a 17 anos,138.0
Salvador (BA),3º trimestre 2022,18 a 24 anos,308.0
Salvador (BA),3º trimestre 2022,25 a 39 anos,689.0
Salvador (BA),3º trimestre 2022,40 a 59 anos,831.0
Salvador (BA),3º trimestre 2022,60 anos ou mais,479.0
Salvador (BA),4º trimestre 2022,14 a 17 anos,138.0
Salvador (BA),4º trimestre 2022,18 a 24 anos,316.0
Salvador (BA),4º trimestre 2022,25 a 39 anos,709.0
Salvador (BA),4º trimestre 2022,40 a 59 anos,806.0
Salvador (BA),4º trimestre 2022,60 anos ou mais,472.0
Salvador (BA),1º trimestre 2023,14 a 17 anos,139.0
Salvador (BA),1º trimestre 2023,18 a 24 anos,279.0
Salvador (BA),1º trimestre 2023,25 a 39 anos,724.0
Salvador (BA),1º trimestre 2023,40 a 59 anos,795.0
Salvador (BA),1º trimestre 2023,60 anos ou mais,498.0
Salvador (BA),2º trimestre 2023,14 a 17 anos,140.0
Salvador (BA),2º trimestre 2023,18 a 24 anos,275.0
Salvador (BA),2º trimestre 2023,25 a 39 anos,708.0
Salvador (BA),2º trimestre 2023,40 a 59 anos,822.0
Salvador (BA),2º trimestre 2023,60 anos ou mais,527.0
Salvador (BA),3º trimestre 2023,14 a 17 anos,137.0
Salvador (BA),3º trimestre 2023,18 a 24 anos,291.0
Salvador (BA),3º trimestre 2023,25 a 39 anos,710.0
Salvador (BA),3º trimestre 2023,40 a 59 anos,814.0
Salvador (BA),3º trimestre 2023,60 anos ou mais,523.0
Salvador (BA),4º trimestre 2023,14 a 17 anos,145.0
Salvador (BA),4º trimestre 2023,18 a 24 anos,317.0
